Radiation-Temp,Wrist_Skin_Temperature,GSR,Ambient_Temperature,Ambient_Humidity,Label
23.0,29.28,0.26674626,27.4,23.0,1
19.8,30.21,0.441148212,20.4,34.0,-2
23.5,28.97,0.314106193,26.2,24.0,0
24.6,32.55,0.43613647,28.8,22.0,1
25.7,32.63,0.43603988,29.7,21.0,1
30.5,34.52,0.441799252,32.5,15.0,0
24.7,31.53,0.239402348,28.3,22.0,1
21.9,29.24,0.20572892,25.2,26.0,0
19.7,30.16,0.21137019,21.0,33.0,-2
19.8,32.58,0.233169031,30.1,18.0,-2
28.4,33.54,0.452159097,32.7,15.0,2
28.2,33.4,0.398483839,33.5,15.0,2
25.6,32.54,0.113542326,28.9,20.0,2
24.4,30.84,0.432498739,27.8,24.0,1
26.9,32.69,0.293481687,29.5,18.0,2
22.7,34.07,0.254564575,33.5,25.0,2
21.0,29.63,0.066595618,24.9,25.0,-1
27.8,33.56,0.393444569,33.4,13.0,2
24.1,30.22,0.215990313,27.6,22.0,1
26.4,32.61,0.403460028,29.2,21.0,1
27.0,33.29,0.151384499,29.9,15.0,2
20.2,34.41,0.43437913,32.5,15.0,0
28.1,33.24,0.436372239,32.3,17.0,2
24.4,30.89,0.334280681,27.5,21.0,1
29.9,29.06,0.206111308,33.5,33.0,-2
21.2,29.32,0.175244408,24.0,26.0,0
24.7,32.69,0.367020889,28.5,22.0,1
24.5,31.45,0.336501067,27.5,22.0,1
22.0,29.56,0.099491923,24.9,29.0,-1
30.3,34.25,0.195034641,33.7,14.0,2
25.7,32.57,0.250045624,27.0,20.0,1
23.2,29.05,0.308418036,26.9,24.0,1
29.8,34.0,0.456349742,33.9,13.0,2
25.8,34.2,0.200332818,30.6,14.0,2
19.9,29.86,0.181950789,22.4,33.0,-2
27.2,33.27,0.366129242,30.8,18.0,2
23.2,29.33,0.186824128,25.1,25.0,0
30.2,34.31,0.493073062,33.9,13.0,2
24.7,30.75,0.388774847,27.7,21.0,1
26.7,32.53,0.18998284,29.9,19.0,2
27.9,33.4,0.324776336,31.7,17.0,2
24.6,31.45,0.242712687,27.9,22.0,1
30.4,34.46,0.468981577,32.5,14.0,0
21.6,29.24,0.343059634,26.6,26.0,1
29.6,34.32,0.193255837,33.9,14.0,2
28.3,33.57,0.431664865,32.4,16.0,2
25.2,32.61,0.333685729,27.9,21.0,1
26.9,33.04,0.287382099,31.2,17.0,2
20.8,29.3,0.039123714,22.6,31.0,-2
23.6,28.97,0.30220955,26.0,24.0,1
28.8,33.45,0.444586975,31.8,14.0,2
21.5,28.93,0.171793811,26.5,25.0,0
26.3,32.6,0.385829996,29.1,21.0,1
24.5,30.96,0.325591495,27.8,21.0,1
27.3,33.22,0.354651779,31.9,17.0,2
27.0,32.57,0.340761648,30.7,18.0,2
24.8,31.83,0.256374703,28.2,22.0,1
23.1,29.09,0.34817493,27.6,23.0,1
21.9,29.12,0.234790916,25.9,25.0,0
21.4,30.07,0.110273406,21.9,29.0,-1
23.9,29.22,0.399220988,27.4,23.0,1
23.3,29.11,0.153435778,24.8,26.0,0
24.5,32.57,0.26882567,27.8,22.0,1
27.3,33.33,0.385614067,32.5,16.0,2
20.0,30.09,0.110048993,21.8,32.0,-2
26.2,33.15,0.32526436,30.6,17.0,2
24.6,29.53,0.409731007,27.6,21.0,1
25.4,32.62,0.441865974,29.1,21.0,1
24.0,29.06,0.348542874,26.2,24.0,2
19.8,33.55,0.447171942,21.0,34.0,-2
25.9,32.55,0.447406124,28.9,21.0,1
26.1,32.77,0.431050708,28.9,21.0,1
24.4,29.3,0.414279546,27.4,24.0,1
28.9,33.46,0.436727299,33.3,33.0,2
20.0,30.18,0.13325533,22.3,34.0,-1
25.5,31.85,0.403284412,29.4,21.0,1
27.1,32.71,0.220762965,30.3,17.0,2
25.9,32.61,0.446447048,29.5,20.0,2
20.0,32.64,0.115657887,22.6,31.0,1
25.5,32.52,0.218257735,28.7,21.0,1
27.7,33.17,0.425625316,30.1,17.0,2
26.7,32.68,0.354836184,29.9,18.0,2
21.7,28.9,0.245820319,25.3,25.0,0
24.5,29.24,0.399715973,27.5,23.0,1
23.3,29.32,0.315074465,27.6,25.0,0
20.5,29.38,0.099443634,24.6,28.0,-1
29.5,34.03,0.442045909,33.8,13.0,2
21.4,29.48,0.212492865,27.0,24.0,0
21.2,29.62,0.106883292,24.1,28.0,-1
20.3,29.79,0.036165672,21.4,33.0,-2
25.0,32.56,0.314287324,28.6,18.0,2
23.2,29.47,0.362364874,27.7,26.0,0
25.3,32.64,0.311707542,30.2,20.0,1
22.8,29.0,0.243291312,26.4,25.0,0
26.0,32.55,0.154090627,29.1,20.0,2
21.4,29.35,0.098728795,22.6,30.0,-1
19.9,33.56,0.423250871,21.6,15.0,2
25.9,31.51,0.226258087,21.9,22.0,1
24.9,31.54,0.375746875,28.0,18.0,1
26.4,32.67,0.454091859,33.7,14.0,2
24.7,31.84,0.401165585,28.6,21.0,1
21.9,29.01,0.338494004,27.3,23.0,1
20.6,29.23,0.131013951,23.3,27.0,-1
27.5,32.98,0.377295161,31.2,17.0,2
27.0,32.64,0.242342054,31.1,18.0,2
24.6,31.57,0.344090025,28.1,21.0,1
24.8,31.57,0.276697161,28.1,22.0,1
26.0,32.54,0.445222956,30.2,20.0,1
20.1,30.07,0.428031771,21.8,31.0,-1
20.3,30.14,0.035297237,23.5,31.0,-1
28.8,33.17,0.410376163,33.5,15.0,2
24.1,31.47,0.205521602,28.1,22.0,1
29.1,34.11,0.439749167,31.5,17.0,2
19.8,30.03,0.206216927,21.7,33.0,-2
25.5,32.52,0.241374596,28.8,20.0,2
26.6,33.12,0.302548307,29.3,18.0,2
27.8,33.47,0.253674306,30.1,18.0,2
21.1,29.93,0.043591383,21.8,32.0,-2
21.1,29.65,0.099019892,21.9,31.0,-1
21.7,29.91,0.395024754,24.3,28.0,-1
24.6,31.99,0.379787574,28.8,21.0,1
28.6,33.39,0.216021686,32.4,15.0,2
24.1,29.39,0.468186155,27.3,23.0,1
24.4,30.86,0.338365611,28.0,22.0,1
20.0,30.08,0.44423749,31.8,33.0,-2
28.8,33.31,0.395805137,32.0,16.0,2
24.2,31.59,0.246829197,28.1,22.0,1
27.9,33.32,0.236984825,33.4,14.0,2
20.5,30.03,0.205674305,21.1,33.0,-2
26.3,32.54,0.2041537,29.9,33.0,2
22.4,29.4,0.168436911,25.0,24.0,0
27.6,33.3,0.300631079,31.0,15.0,2
25.7,32.61,0.341858036,28.2,21.0,1
19.7,30.01,0.248566215,21.3,33.0,-2
28.4,33.29,0.340207869,30.5,17.0,2
25.5,31.28,0.323793688,28.0,21.0,1
19.9,29.55,0.218710194,22.3,32.0,-2
24.6,31.63,0.21463051,24.7,22.0,1
20.2,32.64,0.189490259,29.0,14.0,2
25.8,32.66,0.424810429,29.4,19.0,2
22.8,28.86,0.290706845,26.7,25.0,0
20.7,29.51,0.11133261,24.9,28.0,-1
27.6,33.46,0.403773127,29.3,17.0,2
25.9,32.61,0.367310016,29.3,21.0,1
20.2,30.17,0.412590256,21.9,15.0,0
23.1,28.97,0.265518206,26.3,24.0,0
22.0,29.93,0.167160055,25.0,14.0,-1
21.1,29.44,0.118001265,24.3,29.0,-1
27.4,33.7,0.393082488,32.2,16.0,2
26.5,32.54,0.089457972,29.0,20.0,1
19.8,30.29,0.158796054,20.7,33.0,-2
23.8,29.04,0.390701762,27.6,20.0,1
29.9,28.98,0.161666228,33.6,14.0,2
24.3,29.68,0.147144067,27.9,22.0,1
22.3,29.52,0.129666438,24.9,25.0,0
20.5,34.44,0.431474589,32.4,14.0,0
27.9,33.35,0.398048132,33.5,14.0,2
30.1,34.54,0.429991791,33.6,14.0,2
24.4,31.29,0.345976776,28.0,22.0,1
27.4,33.1,0.414144985,32.2,18.0,2
21.3,29.85,0.090546235,24.3,25.0,-1
30.0,34.2,0.303035998,33.6,14.0,2
26.2,34.13,0.434618312,29.1,13.0,2
23.5,28.97,0.400526948,27.3,20.0,1
24.7,29.49,0.453805593,28.0,23.0,1
28.8,33.49,0.386575984,32.7,14.0,2
29.7,34.24,0.385844114,33.6,14.0,2
26.0,32.55,0.433933544,29.6,20.0,1
28.6,33.61,0.451698193,32.6,15.0,2
25.6,32.54,0.388880572,28.8,21.0,1
20.2,29.98,0.219570516,22.1,32.0,-2
26.0,32.5,0.422598385,29.2,20.0,1
28.0,33.14,0.347173119,32.0,15.0,2
21.2,29.42,0.107514133,25.3,30.0,-1
21.3,29.35,0.110790833,27.3,22.0,1
26.0,32.54,0.420853475,29.6,20.0,2
28.3,33.43,0.435775904,32.1,15.0,2
24.9,31.83,0.303896823,28.3,22.0,1
23.4,28.89,0.239639498,26.3,25.0,0
30.2,34.36,0.394137421,33.7,14.0,2
30.1,29.21,0.246336477,33.7,14.0,2
28.0,33.22,0.395149642,29.2,16.0,2
30.0,34.33,0.241230545,33.3,14.0,2
26.7,32.64,0.422460318,29.2,20.0,1
29.8,34.08,0.430458649,33.8,14.0,2
28.8,33.59,0.429662722,31.8,34.0,2
27.8,33.52,0.464193438,33.6,14.0,2
23.0,29.02,0.176909403,26.4,25.0,0
23.9,28.99,0.165022307,28.0,24.0,2
30.2,33.37,0.21794281,30.8,14.0,2
30.5,34.42,0.475702439,33.1,14.0,0
20.8,29.31,0.117073058,21.7,30.0,-1
23.1,28.87,0.246244115,27.2,25.0,1
26.4,33.15,0.297076751,30.1,18.0,2
28.7,33.57,0.511765079,32.8,34.0,2
19.8,29.99,0.09374536,21.0,33.0,-2
26.6,31.55,0.2269481,28.4,18.0,1
29.5,33.26,0.465547222,32.8,15.0,2
23.1,28.88,0.24701537,26.6,25.0,0
28.2,33.48,0.350234265,32.5,15.0,2
26.1,32.57,0.438580728,29.4,19.0,2
27.6,33.67,0.404245622,30.8,18.0,2
27.2,33.14,0.373705327,28.5,17.0,2
25.9,32.69,0.100154692,30.0,19.0,2
27.6,33.23,0.391946215,30.5,17.0,2
27.3,33.02,0.175023743,30.8,18.0,2
25.8,29.11,0.338120759,29.1,20.0,1
26.3,32.87,0.252600332,28.9,21.0,1
26.2,32.66,0.210008087,30.1,19.0,2
25.3,32.53,0.285237025,28.8,20.0,1
24.9,31.98,0.431020064,28.8,21.0,1
27.7,33.25,0.491760214,33.4,15.0,2
26.4,32.66,0.26301852,29.2,21.0,2
28.8,33.79,0.45676049,32.8,34.0,2
26.3,32.68,0.330205851,29.1,21.0,1
20.0,31.59,0.221966548,21.8,22.0,1
23.6,29.38,0.342494729,27.8,22.0,1
23.8,29.56,0.331697305,27.4,23.0,1
27.4,33.42,0.43688941,33.5,14.0,2
23.7,29.12,0.350415124,26.6,25.0,1
19.9,29.95,0.159846057,21.5,34.0,-2
22.9,29.76,0.20601237,26.4,26.0,0
27.4,33.51,0.409665786,31.4,15.0,2
25.7,32.68,0.43241037,29.2,20.0,1
24.1,29.37,0.078085581,27.5,24.0,1
24.7,32.6,0.233969296,27.6,22.0,1
30.5,34.16,0.488824164,33.7,14.0,2
27.3,33.0,0.385857212,30.2,15.0,2
24.7,31.54,0.251079208,28.0,22.0,1
19.9,30.75,0.198204793,21.8,22.0,1
23.2,34.25,0.20023323,33.8,13.0,2
24.5,31.66,0.191215423,29.3,22.0,1
29.0,33.68,0.400684467,32.2,15.0,2
25.2,32.36,0.281642574,28.6,21.0,1
29.5,34.01,0.499195534,33.6,14.0,2
23.9,29.64,0.400306485,27.1,23.0,1
30.0,34.13,0.254138504,33.6,14.0,2
24.0,29.21,0.366782488,27.3,23.0,1
22.0,29.08,0.223731481,26.1,29.0,0
24.3,29.61,0.332057152,27.8,24.0,1
22.5,29.43,0.099240952,25.8,25.0,0
22.0,29.21,0.304895232,25.3,25.0,0
25.0,32.1,0.308899434,28.5,21.0,1
29.9,34.11,0.356470581,33.6,32.0,2
30.0,34.23,0.293932686,33.7,14.0,2
24.6,30.79,0.3741166,27.8,21.0,1
26.5,32.65,0.305034883,29.9,19.0,2
29.4,33.52,0.404506944,33.4,32.0,2
24.4,30.82,0.359159677,27.6,22.0,1
24.3,29.17,0.438563525,28.8,20.0,1
23.8,29.24,0.427156626,27.3,20.0,1
27.4,33.18,0.20345965,30.6,18.0,2
24.3,29.28,0.433856739,27.3,22.0,1
29.5,32.55,0.423063892,30.9,17.0,2
24.5,29.14,0.410837169,27.2,23.0,1
29.1,34.07,0.495855302,33.5,14.0,2
27.7,33.54,0.440458831,33.5,17.0,2
27.6,33.36,0.394409427,28.8,18.0,2
25.9,32.55,0.444983124,29.3,20.0,2
19.8,29.82,0.172725472,21.0,33.0,-1
27.5,33.39,0.31017366,33.3,15.0,2
22.5,28.95,0.307632923,25.5,24.0,0
27.8,33.37,0.394868109,31.4,15.0,2
21.6,29.44,0.073118631,24.9,28.0,-1
27.9,33.53,0.448770661,32.1,15.0,2
28.1,34.29,0.504261626,33.4,14.0,2
28.8,33.75,0.405818235,31.3,14.0,2
30.4,34.27,0.430350361,34.0,14.0,2
25.0,29.05,0.25631082,27.9,22.0,1
21.2,29.36,0.168926812,25.7,26.0,0
30.1,33.02,0.193321018,30.6,14.0,2
30.0,34.27,0.448312601,33.6,14.0,2
25.5,32.53,0.230321907,29.1,20.0,1
25.1,31.89,0.299169783,28.7,21.0,1
20.2,29.62,0.112706923,25.0,29.0,-1
20.2,29.97,0.18971139,22.7,30.0,-1
25.2,32.03,0.307114936,28.7,21.0,1
26.8,32.57,0.234752744,32.4,19.0,2
22.9,29.38,0.340870492,27.2,24.0,0
28.7,33.81,0.478473005,33.6,15.0,2
27.0,33.19,0.272907602,31.2,18.0,2
30.5,33.66,0.501262628,32.4,34.0,0
29.6,33.28,0.479450871,33.8,14.0,2
19.9,30.06,0.231665625,22.2,32.0,-2
27.8,33.01,0.340775712,31.7,17.0,2
30.5,34.45,0.447051141,32.5,15.0,0
26.1,32.61,0.439148538,29.6,21.0,1
26.3,32.63,0.313011047,30.3,21.0,1
27.6,33.49,0.471132834,32.6,17.0,2
26.4,32.5,0.449323673,29.2,19.0,2
21.1,29.43,0.080633658,22.1,31.0,-2
29.9,34.13,0.413664103,33.6,14.0,2
21.9,29.08,0.092331801,27.0,26.0,-1
26.0,32.71,0.326459855,31.0,19.0,2
24.1,29.65,0.088487875,27.5,22.0,1
29.1,33.84,0.484715375,33.5,15.0,2
22.6,29.01,0.213892422,26.0,25.0,0
26.5,33.02,0.297873243,31.5,18.0,2
30.0,34.27,0.207136264,33.6,14.0,2
22.0,29.19,0.191484505,25.4,24.0,0
25.1,31.81,0.244273584,29.4,20.0,1
28.9,33.03,0.394510806,32.7,15.0,2
20.4,29.92,0.08686314,22.9,30.0,-1
28.8,33.42,0.400598612,33.4,15.0,2
22.7,29.44,0.310415419,27.4,25.0,0
24.5,30.5,0.378969791,28.2,22.0,1
28.6,33.59,0.439798044,32.8,15.0,2
21.4,30.11,0.029436874,22.5,32.0,-1
27.4,33.17,0.227980845,31.1,17.0,2
27.5,33.39,0.406872661,32.6,14.0,2
27.0,33.87,0.234397826,32.9,14.0,2
24.6,29.49,0.334987979,27.4,24.0,1
26.3,32.62,0.255388856,29.8,18.0,2
27.5,33.44,0.421923098,30.6,15.0,2
29.7,34.38,0.39147616,33.7,14.0,2
20.2,29.84,0.11379067,22.8,31.0,-1
25.9,32.66,0.407239263,29.7,21.0,1
29.8,28.98,0.237052824,26.8,14.0,1
29.1,33.45,0.417753058,31.1,17.0,2
26.5,32.67,0.078855997,30.2,19.0,2
27.3,33.05,0.110538126,31.2,17.0,2
25.1,32.37,0.154460156,28.3,21.0,1
24.2,29.33,0.395037055,27.7,23.0,1
25.9,32.59,0.064102737,28.7,20.0,2
26.5,31.93,0.30834729,29.7,19.0,2
30.2,34.34,0.464685061,33.5,14.0,2
28.7,33.52,0.431513925,32.3,14.0,2
24.1,29.03,0.385492082,27.2,23.0,1
23.1,29.49,0.190117596,25.3,25.0,0
22.5,28.93,0.187796946,26.2,25.0,0
28.0,33.49,0.419931326,32.2,16.0,2
30.3,34.26,0.398491147,33.8,14.0,2
24.8,29.33,0.449739903,27.1,20.0,1
26.5,32.77,0.24309666,30.1,19.0,2
29.1,33.61,0.441039754,32.7,15.0,2
21.5,29.11,0.217844415,24.5,25.0,0
28.8,33.26,0.498122937,33.5,15.0,2
19.8,30.12,0.483165978,21.3,33.0,-2
27.4,33.35,0.264915585,31.9,17.0,2
23.3,28.95,0.305271172,25.5,24.0,1
22.2,34.02,0.164064784,26.0,25.0,0
27.7,33.26,0.39818595,30.4,16.0,2
19.7,30.05,0.114668207,21.4,33.0,-2
21.7,29.76,0.099085486,23.5,30.0,-1
23.9,29.45,0.400376902,27.9,25.0,1
24.7,31.55,0.23547,28.1,22.0,1
27.9,33.25,0.372000417,31.0,18.0,2
20.7,30.09,0.0776315,21.3,33.0,-2
20.4,29.64,0.243438218,24.0,29.0,-1
20.0,30.18,0.217402325,21.9,33.0,-2
25.6,32.6,0.322649421,28.9,21.0,1
20.1,29.92,0.087408284,22.1,32.0,-1
24.0,31.93,0.311674209,28.1,22.0,1
27.4,33.1,0.392465575,31.1,15.0,2
20.6,29.5,0.092013051,23.0,29.0,-1
26.0,32.27,0.454501761,28.5,20.0,1
26.2,32.59,0.121308953,30.5,16.0,2
26.0,32.58,0.414556671,29.0,19.0,2
29.4,34.11,0.48301915,33.4,14.0,2
24.3,29.05,0.385796937,26.7,23.0,1
22.0,28.86,0.256703625,26.4,24.0,0
21.9,29.89,0.103175945,24.8,28.0,-1
24.4,32.47,0.313249098,26.2,24.0,1
28.2,33.64,0.394912911,31.0,15.0,2
20.3,29.98,0.174632414,24.1,32.0,-1
29.5,34.25,0.424936871,33.7,14.0,2
25.8,32.62,0.346501088,28.9,21.0,1
21.6,29.43,0.330682878,26.1,25.0,0
22.2,29.39,0.192202321,25.8,25.0,0
27.4,33.47,0.344420404,30.7,15.0,2
19.8,29.77,0.173827433,22.0,32.0,-1
19.7,29.93,0.134709987,21.1,32.0,-2
24.5,29.63,0.350210776,27.8,21.0,1
24.9,31.5,0.279804254,28.3,22.0,1
26.8,30.84,0.139757848,27.6,18.0,1
27.3,33.43,0.394752432,30.8,14.0,2
23.0,29.6,0.320116277,27.2,23.0,1
27.2,32.92,0.343225003,30.0,17.0,2
19.7,30.08,0.250948058,21.0,33.0,-2
25.9,32.8,0.444232169,30.0,20.0,1
30.2,29.18,0.235194122,33.6,14.0,2
24.3,31.59,0.216840898,28.2,22.0,1
23.5,28.87,0.271134653,27.0,24.0,1
30.5,34.21,0.456572775,33.7,14.0,2
26.2,32.51,0.395383519,29.8,21.0,2
28.1,33.1,0.420599333,32.2,18.0,2
29.1,33.35,0.509977346,33.5,14.0,2
25.5,32.5,0.208351634,26.3,20.0,1
30.0,34.21,0.298324309,33.7,14.0,2
27.0,32.75,0.427696593,30.8,18.0,2
30.3,34.2,0.385842266,33.9,14.0,2
27.6,33.39,0.407545905,30.6,15.0,2
20.3,34.46,0.178806061,22.5,31.0,-1
24.6,31.57,0.257289671,28.2,22.0,1
26.3,32.64,0.156387759,31.8,15.0,2
24.5,30.51,0.387846005,27.7,21.0,1
21.5,29.03,0.205475513,24.9,30.0,0
23.3,29.47,0.361270921,27.5,24.0,1
21.3,29.06,0.133373739,25.8,25.0,0
29.9,34.01,0.41298395,33.7,14.0,2
26.4,32.05,0.236554587,28.2,18.0,2
21.3,29.5,0.191447211,24.7,25.0,0
28.8,33.52,0.423103067,32.9,14.0,2
27.4,33.35,0.404927204,30.6,15.0,2
28.1,33.51,0.39961408,33.4,15.0,2
29.2,33.91,0.481759459,32.4,14.0,2
27.8,33.6,0.396260874,31.0,14.0,2
23.7,32.57,0.448295327,29.3,23.0,1
27.8,33.17,0.314448887,31.2,17.0,2
26.7,33.37,0.412144138,29.9,14.0,2
22.6,28.9,0.243882776,27.1,25.0,2
24.7,29.03,0.219600219,26.4,19.0,2
22.2,28.96,0.190866887,25.6,29.0,0
29.1,34.24,0.196119131,33.4,32.0,-2
24.1,29.14,0.338346981,27.8,23.0,1
22.0,29.39,0.103811028,23.6,29.0,-1
21.4,29.68,0.100190596,22.9,28.0,-1
27.0,32.94,0.127596879,29.2,19.0,2
27.1,32.79,0.25248663,29.3,18.0,2
21.2,29.96,0.178658,21.9,28.0,-1
25.3,29.54,0.283248416,27.8,20.0,1
28.3,30.19,0.444767077,20.6,33.0,-2
22.5,29.22,0.17516044,25.6,25.0,-1
24.1,32.61,0.139875066,28.7,19.0,2
22.5,29.04,0.224430189,26.6,24.0,0
24.3,30.74,0.403878684,27.8,21.0,1
24.0,31.56,0.431334048,27.9,22.0,1
26.5,32.45,0.159759366,29.6,19.0,2
25.7,32.71,0.436184038,29.5,21.0,1
29.5,33.99,0.495632762,34.0,14.0,2
24.2,30.64,0.402317116,27.7,24.0,1
29.2,33.48,0.458101177,33.4,14.0,2
24.2,30.77,0.211733957,27.7,22.0,1
22.0,29.82,0.058055353,22.6,29.0,-1
29.3,34.1,0.516104861,33.5,14.0,2
26.1,32.5,0.45501038,29.6,19.0,2
22.9,29.21,0.177423842,24.0,26.0,0
21.1,29.63,0.109088405,23.3,29.0,-1
26.4,32.54,0.426398959,29.1,20.0,1
30.1,34.22,0.391525412,33.9,14.0,2
27.3,33.07,0.26626431,30.9,18.0,2
24.2,30.0,0.08884177,24.2,22.0,1
30.3,34.34,0.367296075,33.9,13.0,2
28.7,33.46,0.410950518,31.8,15.0,2
27.6,33.06,0.39711489,30.3,18.0,2
20.4,29.5,0.083488495,22.3,34.0,-2
25.7,32.53,0.41741257,28.2,21.0,1
21.9,29.42,0.414044935,27.3,24.0,1
23.2,29.43,0.439881371,27.3,24.0,1
29.0,33.55,0.395629074,31.0,15.0,2
25.1,32.06,0.395295415,27.2,21.0,1
21.4,29.78,0.024902004,21.9,32.0,-1
20.2,29.83,0.223537836,22.4,31.0,-2
29.0,33.49,0.4142036,33.5,15.0,2
27.6,33.81,0.426400394,33.2,19.0,2
29.1,33.85,0.51987681,33.5,14.0,2
25.8,29.02,0.339240198,28.8,22.0,1
28.1,33.09,0.400317914,29.9,18.0,2
26.9,32.63,0.363130821,28.1,21.0,2
29.0,33.6,0.386437326,31.7,15.0,2
26.6,32.86,0.234267771,33.7,15.0,2
27.7,33.26,0.431982866,33.6,14.0,2
25.8,28.98,0.245839528,26.3,20.0,0
27.8,33.37,0.410870897,31.5,15.0,2
21.6,29.31,0.033239305,24.1,31.0,-1
22.0,29.4,0.074021227,24.1,27.0,-1
20.6,29.89,0.210964816,26.3,30.0,-1
30.3,34.59,0.408869238,33.0,14.0,2
26.9,33.26,0.37069042,29.9,17.0,2
26.7,32.59,0.246944067,28.8,22.0,1
27.4,32.49,0.135630466,29.8,17.0,2
24.1,32.04,0.399343021,27.9,21.0,1
22.1,30.5,0.10171334,27.7,22.0,1
29.0,33.43,0.432089063,32.8,15.0,2
20.7,29.48,0.071353983,23.2,29.0,-1
19.8,30.08,0.243715282,21.3,32.0,-2
28.7,33.08,0.394233997,30.9,15.0,2
24.4,31.0,0.354449464,27.9,21.0,1
24.2,29.97,0.224260276,27.5,22.0,1
26.4,32.23,0.298778947,29.6,20.0,1
29.2,33.87,0.494916397,32.2,34.0,2
21.0,29.48,0.126882613,25.2,24.0,0
22.3,29.22,0.226911941,26.1,25.0,0
26.4,32.61,0.431564484,29.2,19.0,2
20.9,29.44,0.07169534,23.3,29.0,-1
22.7,29.43,0.179414454,26.0,25.0,0
30.2,33.62,0.420352913,33.8,14.0,2
25.8,32.45,0.398736172,30.1,21.0,1
24.7,31.6,0.315456319,27.8,22.0,1
24.1,28.95,0.214842964,26.1,25.0,2
29.0,33.82,0.240854447,33.6,14.0,2
23.9,28.9,0.341194232,27.8,25.0,1
24.5,31.13,0.34670572,27.9,22.0,1
27.8,33.28,0.389571939,29.7,17.0,2
21.5,29.2,0.253047681,24.7,26.0,0
28.8,33.46,0.245800547,32.2,33.0,-2
30.5,34.51,0.449186175,33.5,14.0,2
25.4,32.77,0.308397852,28.6,21.0,1
28.6,33.64,0.419778106,32.8,15.0,2
28.0,33.52,0.399566096,31.5,15.0,2
26.4,32.55,0.305913311,29.8,21.0,1
27.6,33.39,0.407235832,31.7,18.0,2
26.3,32.65,0.316478687,29.2,18.0,2
27.2,33.2,0.445204178,31.3,17.0,2
27.2,32.59,0.301552451,30.4,18.0,2
28.7,33.59,0.419957796,33.1,14.0,2
29.0,33.43,0.45096814,32.7,15.0,2
27.8,33.26,0.362684862,33.4,15.0,2
